window_index,window_start,window_end,train_event_count,train_swap_count,train_liquidity_event_count,val_event_count,val_swap_count,skipped_reason,strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,train_rank,validation_rank,train_composite,train_net_return,train_max_drawdown,train_time_in_range,train_episode_count,train_rebalance_count,train_total_fees,train_total_transaction_cost,train_fee_to_transaction_cost_ratio,train_total_price_impact_cost,train_final_value,train_divergent_loss,validation_composite,validation_net_return,validation_max_drawdown,validation_time_in_range,validation_episode_count,validation_rebalance_count,validation_total_fees,validation_total_transaction_cost,validation_fee_to_transaction_cost_ratio,validation_total_price_impact_cost,validation_final_value,validation_divergent_loss
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.5,0.95,0.8,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,97,-0.020831302176922976,-0.009039423947866165,0.012818816337521226,0.75,17,16,10.105837899172254,3.618918260875019,2.792502391786202,0.3692536187165384,1189.1526912625607,-0.009039423947866165,0.0002726441010128988,9.36412505996298e-05,8.320505618311578e-07,0.88,5,4,2.7820394804900666,2.3241383863311826,1.1970197200183563,0.022550885625278003,1200.1123695007195,9.36412505996298e-05
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.25,0.95,0.8,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,2,47,-0.021576070366443986,-0.009341353304673672,0.013166846043144746,0.745,18,17,9.956762728555502,3.9201229187541897,2.5399108484383315,0.3807354809222373,1188.7903760343916,-0.009341353304673672,0.0033094473180518506,0.002220810470986656,0.0,0.88,4,3,3.0313270217255788,1.0205723909970963,2.9702224442540337,2.4430793431093203e-06,1202.664972565184,0.002220810470986656
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.5,0.95,0.7,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,3,84,-0.021758987512175906,-0.009420983438899189,0.013246146077457584,0.74,19,18,9.955891139746631,4.014940171848492,2.4797109579749743,0.38071684392130223,1188.694819873321,-0.009420983438899189,0.002110676373673113,0.0013782171041494262,9.136483719781036e-07,0.92,4,3,4.3041303914604345,2.0672148121869545,2.08209150112803,0.005132550189784244,1201.6538605249793,0.0013782171041494262
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.7,False,5.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,4,30,-0.02200452981982122,-0.010055906168141782,0.013059915643386393,0.8,6,5,9.083590601234063,2.989713499973422,3.038281293948338,0.42410135272209243,1187.93291259823,-0.010055906168141782,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.7,False,5.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,5,31,-0.02200452981982122,-0.010055906168141782,0.013059915643386393,0.8,6,5,9.083590601234063,2.989713499973422,3.038281293948338,0.42410135272209243,1187.93291259823,-0.010055906168141782,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.7,False,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,6,32,-0.022276025685221884,-0.010188512010484096,0.013059915643386393,0.78,9,8,8.667314449381127,3.277749379435282,2.6442883350875364,0.4241040704498175,1187.773785587419,-0.010188512010484096,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.7,False,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,7,33,-0.0222760256852228,-0.010188512010484874,0.013059915643386393,0.78,9,8,8.667314449381127,3.2777493794357366,2.6442883350871695,0.42410407045027226,1187.7737855874182,-0.010188512010484874,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.5,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,8,82,-0.02253933632421698,-0.009895647272037844,0.013521244530666759,0.79,16,15,9.964376850541417,4.143168939706381,2.4050134077437773,0.37965150138402576,1188.1252232735546,-0.009895647272037844,0.0025044950734502106,0.0015486157923021437,1.1700523435248871e-05,0.92,3,2,3.8833366161881018,1.4756741439599725,2.6315678377118985,0.012526807636209066,1201.8583389507626,0.0015486157923021437
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.4,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,9,66,-0.02313105537230002,-0.009557389722901544,0.014281389483291633,0.755,23,22,10.054375819579182,4.954439834240871,2.029366821672128,0.4711860819893805,1188.5311323325182,-0.009557389722901544,0.0028275364497683296,0.0017560620256125148,1.4026962357022858e-05,0.92,3,2,4.507067631851247,1.5221828086588982,2.9609240139968125,0.01800885513312101,1202.107274430735,0.0017560620256125148
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.5,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,10,79,-0.02351875230084491,-0.01063480006746187,0.013682423498430045,0.77,20,19,9.612218972402685,4.32565612342758,2.222141265539647,0.39362542790159055,1187.2382399190458,-0.01063480006746187,0.002643578450263242,0.0017364758820750392,9.173836695150277e-07,0.94,3,2,4.550527341573213,1.8353279293562665,2.47940832196091,7.360631925454825e-06,1202.0837710584901,0.0017364758820750392
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.7,False,10.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,11,34,-0.02360113340824378,-0.010967469833608634,0.013968713146699022,0.75,6,5,7.894020751925303,2.077273120820476,3.800184324730174,0.2309491465932657,1186.8390361996696,-0.010967469833608634,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,12,35,-0.02360113340824378,-0.010967469833608634,0.013968713146699022,0.75,6,5,7.894020751925303,2.077273120820476,3.800184324730174,0.2309491465932657,1186.8390361996696,-0.010967469833608634,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.7,False,10.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,13,36,-0.02360113340824378,-0.010967469833608634,0.013968713146699022,0.75,6,5,7.894020751925303,2.077273120820476,3.800184324730174,0.2309491465932657,1186.8390361996696,-0.010967469833608634,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,14,37,-0.02360113340824378,-0.010967469833608634,0.013968713146699022,0.75,6,5,7.894020751925303,2.077273120820476,3.800184324730174,0.2309491465932657,1186.8390361996696,-0.010967469833608634,0.003874124729626685,0.0026662724530763793,7.621049317641458e-07,0.92,2,1,3.8884890201803906,1.1611446362722009,3.3488412198709354,5.48901359399147e-06,1203.1995269436916,0.0026662724530763793
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.7,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,15,86,-0.023608211486283788,-0.010940516471578121,0.013465533891024027,0.755,18,17,9.459061973079669,4.259425724119272,2.2207364526905873,0.36831795161675,1186.8713802341063,-0.010940516471578121,0.002079968648625651,0.0013201867259871047,7.660380467084087e-07,0.94,3,2,3.9265890952135716,1.8353279293558118,2.139448232878894,7.3606314707074744e-06,1201.5842240711845,0.0013201867259871047
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,2.75,0.95,0.6,False,5.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,16,8,-0.023613307758130572,-0.010745236103263278,0.01374715379002326,0.78,10,9,8.811884493116937,3.6583754611036934,2.408687841585971,0.453072364478495,1187.105716676084,-0.010745236103263278,0.004439856123057872,0.0030831464245906215,9.134613330418577e-07,0.92,2,1,4.513303793602523,1.1611446362722009,3.8869436697328834,5.48901359399147e-06,1203.6997757095087,0.0030831464245906215
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,ewma,volatility,ewma,3.0,0.95,0.7,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,17,87,-0.02375817131821228,-0.01140961540264529,0.013298778608154496,0.795,10,9,8.759754909577852,3.387002234658884,2.586285541810419,0.426668617996101,1186.3084615168257,-0.01140961540264529,0.002079968648625651,0.0013201867259871047,7.660380467084087e-07,0.94,3,2,3.9265890952135716,1.8353279293558118,2.139448232878894,7.3606314707074744e-06,1201.5842240711845,0.0013201867259871047
