strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_fee_to_tx_cost_ratio,mean_validation_rebalance_count,eligible
ewma,volatility,ewma,0.75,0.99,0.3,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0076570289941096025,0.003059725142527281,0.003059725142527281,0.003059725142527281,0.0,0.003059725142527281,1.0,0.0,0,1.6745382891345655,0.35985963366411444,4.653309603203634,4.0,True
ewma,volatility,ewma,0.75,0.99,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0076570289941096025,0.003059725142527281,0.003059725142527281,0.003059725142527281,0.0,0.003059725142527281,1.0,0.0,0,1.6745382891345655,0.35985963366411444,4.653309603203634,4.0,True
ewma,volatility,ewma,0.75,0.99,0.4,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0076570289941096025,0.003059725142527281,0.003059725142527281,0.003059725142527281,0.0,0.003059725142527281,1.0,0.0,0,1.6745382891345655,0.35985963366411444,4.653309603203634,4.0,True
ewma,volatility,ewma,1.25,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0058330218828337305,0.0020319869854839023,0.0020319869854839023,0.0020319869854839023,0.0,0.0020319869854839023,1.0,0.0,0,1.5936943302622109,0.27171729424638635,5.865266451597627,1.0,True
ewma,volatility,ewma,1.0,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0058330218828337305,0.0020319869854839023,0.0020319869854839023,0.0020319869854839023,0.0,0.0020319869854839023,1.0,0.0,0,1.5936943302622109,0.27171729424638635,5.865266451597627,1.0,True
ewma,volatility,ewma,1.25,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005593574289967462,0.001964607927659401,0.001964607927659401,0.001964607927659401,0.0,0.001964607927659401,1.0,0.0,0,1.5937562043590785,0.3017172942463864,5.282283232520294,2.0,True
ewma,volatility,ewma,1.0,0.95,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005593574289967462,0.001964607927659401,0.001964607927659401,0.001964607927659401,0.0,0.001964607927659401,1.0,0.0,0,1.5937562043590785,0.3017172942463864,5.282283232520294,2.0,True
ewma,volatility,ewma,2.0,0.99,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005263938200490987,0.002070376720761047,0.002070376720761047,0.002070376720761047,0.0,0.002070376720761047,1.0,0.0,0,1.2558095042306023,0.4084424029669509,3.0746305846511635,3.0,True
ewma,volatility,ewma,2.5,0.999,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005263938200490987,0.002070376720761047,0.002070376720761047,0.002070376720761047,0.0,0.002070376720761047,1.0,0.0,0,1.2558095042306023,0.4084424029669509,3.0746305846511635,3.0,True
ewma,volatility,ewma,3.0,0.999,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005263938200490987,0.002070376720761047,0.002070376720761047,0.002070376720761047,0.0,0.002070376720761047,1.0,0.0,0,1.2558095042306023,0.4084424029669509,3.0746305846511635,3.0,True
ewma,volatility,ewma,1.5,0.975,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005148469363158985,0.0019899446520299513,0.0019899446520299513,0.0019899446520299513,0.0,0.0019899446520299513,1.0,0.0,0,1.4106537270786539,0.43844240296712145,3.217420846004345,4.0,True
ewma,volatility,ewma,2.5,0.999,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005058964921074783,0.002003341259643854,0.002003341259643854,0.002003341259643854,0.0,0.002003341259643854,1.0,0.0,0,1.2557783453721054,0.4384424029669509,2.8641808750116806,4.0,True
ewma,volatility,ewma,2.5,0.999,0.6,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005058964921074783,0.002003341259643854,0.002003341259643854,0.002003341259643854,0.0,0.002003341259643854,1.0,0.0,0,1.2557783453721054,0.4384424029669509,2.8641808750116806,4.0,True
ewma,volatility,ewma,3.0,0.999,0.5,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.005058964921074783,0.002003341259643854,0.002003341259643854,0.002003341259643854,0.0,0.002003341259643854,1.0,0.0,0,1.2557783453721054,0.4384424029669509,2.8641808750116806,4.0,True
ewma,volatility,ewma,2.75,0.975,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.004800268387877809,0.0018710966965089781,0.0018710966965089781,0.0018710966965089781,0.0,0.0018710966965089781,1.0,0.0,0,1.3293145170528209,0.4614361507401712,2.8808200547801053,4.0,True
ewma,volatility,ewma,0.5,0.975,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0043182941678912455,0.001545183410124551,0.001545183410124551,0.001545183410124551,0.0,0.001545183410124551,1.0,0.0,0,1.5188969086437207,0.4448834264169115,3.4141458603592127,4.0,True
ewma,volatility,ewma,1.5,0.99,0.6,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0034594551335691407,0.0019495497506035742,0.0019495497506035742,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.9553761914009598,0.3236844701800403,2.9515663537072347,2.0,True
ewma,volatility,ewma,2.5,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,2.75,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,1.5,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,3.0,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,2.75,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,2.5,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,2.5,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,2.75,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,3.0,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032535143588090535,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,1.3649509322809612,0.0,True
ewma,volatility,ewma,0.75,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002850570313142326,0.0012992096874259174,0.0012992096874259174,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.9785562193452788,0.28450919630469274,3.439453740178234,1.0,True
ewma,volatility,ewma,2.0,0.99,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0026886150384934446,0.0014213578091618606,0.0014213578091618606,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.7459962195197297,0.36297585483145856,2.0552227085906853,2.0,True
ewma,volatility,ewma,2.0,0.99,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0026886150384934446,0.0014213578091618606,0.0014213578091618606,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.7459962195197297,0.36297585483145856,2.0552227085906853,2.0,True
ewma,volatility,ewma,0.5,0.99,0.4,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.5,1,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.99,0.4,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.999,0.3,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.999,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.999,0.4,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.999,0.4,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.99,0.3,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,0.5,0.99,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002150868276501691,0.0014930279206243902,0.0014930279206243902,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.0647994243101933,0.36469811926928297,2.9196734725247513,2.0,True
ewma,volatility,ewma,3.0,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0020519614177162172,0.0011552861488062227,0.0011552861488062227,0.0008393743586798674,0.0,0.0008393743586798674,1.0,1.0,2,0.3196108936336874,0.2913818258964339,1.0968799877974784,0.0,True
ewma,volatility,ewma,3.0,0.975,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.002012202968437732,0.0009619742743472992,0.0009619742743472992,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,0.759880756590818,0.37834524791850804,2.0084321417312716,2.0,True
ewma,volatility,ewma,0.75,0.99,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.5,1,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.99,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.99,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.99,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.99,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.999,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.999,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.5,0.999,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
