window_index,window_start,window_end,train_event_count,train_swap_count,train_liquidity_event_count,val_event_count,val_swap_count,skipped_reason,strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,train_rank,validation_rank,train_composite,train_net_return,train_max_drawdown,train_time_in_range,train_episode_count,train_rebalance_count,train_total_fees,train_total_transaction_cost,train_fee_to_transaction_cost_ratio,train_total_price_impact_cost,train_final_value,train_divergent_loss,validation_composite,validation_net_return,validation_max_drawdown,validation_time_in_range,validation_episode_count,validation_rebalance_count,validation_total_fees,validation_total_transaction_cost,validation_fee_to_transaction_cost_ratio,validation_total_price_impact_cost,validation_final_value,validation_divergent_loss
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.04,0.01,-0.01,0.0,,1,spot,100.0,1200.0,0.073,0.022,False,1,1,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.04,0.01,-0.01,0.02,,1,spot,100.0,1200.0,0.073,0.022,False,2,2,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.04,0.01,-0.01,0.05,,1,spot,100.0,1200.0,0.073,0.022,False,3,3,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.04,0.01,-0.01,0.1,,1,spot,100.0,1200.0,0.073,0.022,False,4,4,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.06,0.01,-0.01,0.0,,1,spot,100.0,1200.0,0.073,0.022,False,5,5,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.06,0.01,-0.01,0.02,,1,spot,100.0,1200.0,0.073,0.022,False,6,6,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.06,0.01,-0.01,0.05,,1,spot,100.0,1200.0,0.073,0.022,False,7,7,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.06,0.01,-0.01,0.1,,1,spot,100.0,1200.0,0.073,0.022,False,8,8,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.08,0.01,-0.01,0.0,,1,spot,100.0,1200.0,0.073,0.022,False,9,9,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
0,2026-03-12T15:00:55+00:00,2026-03-15T10:23:37+00:00,200,200,0,50,50,,paper,fixed_pct_width,ewma,1.5,0.99,0.5,False,5.0,0.05,,0.08,0.01,-0.01,0.02,,1,spot,100.0,1200.0,0.073,0.022,False,10,10,-0.014881701557244505,-0.00578322303032186,0.009965759329042994,0.99,2,1,3.1325563700446435,1.315962846986691,2.380429187053124,0.2338730519162855,1193.0601323636138,-0.00578322303032186,0.0017652106266011949,0.001382887161121893,2.5831144291414226e-05,0.96,1,0,1.4779346608828188,0.9826433957512626,1.5040396824250675,4.604813533653334e-06,1201.6594645933462,0.001382887161121893
