strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_rebalance_count,eligible
ewma,volatility,ewma,0.75,0.95,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.003929215855318802,0.001964607927659401,0.001964607927659401,0.001964607927659401,0.0,0.001964607927659401,1.0,0.0,0,1.5937562043590785,0.3017172942463864,2.0,True
ewma,volatility,ewma,1.0,0.95,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.003929215855318802,0.001964607927659401,0.001964607927659401,0.001964607927659401,0.0,0.001964607927659401,1.0,0.0,0,1.5937562043590785,0.3017172942463864,2.0,True
ewma,volatility,ewma,1.0,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.003929215855318802,0.001964607927659401,0.001964607927659401,0.001964607927659401,0.0,0.001964607927659401,1.0,0.0,0,1.5937562043590785,0.3017172942463864,2.0,True
ewma,volatility,ewma,1.25,0.95,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.003929215855318802,0.001964607927659401,0.001964607927659401,0.001964607927659401,0.0,0.001964607927659401,1.0,0.0,0,1.5937562043590785,0.3017172942463864,2.0,True
ewma,volatility,ewma,0.5,0.975,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0034028592716399686,0.0017014296358199843,0.0017014296358199843,0.0017014296358199843,0.0,0.0017014296358199843,1.0,0.0,0,1.5189695507912124,0.3298596336641144,3.0,True
ewma,volatility,ewma,0.5,0.975,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032689806390338028,0.0016344903195169014,0.0016344903195169014,0.0016344903195169014,0.0,0.0016344903195169014,1.0,0.0,0,1.5189384292990533,0.35985963366411444,4.0,True
ewma,volatility,ewma,1.25,0.95,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0032245338130518775,0.0016122669065259387,0.0016122669065259387,0.0016122669065259387,0.0,0.0016122669065259387,1.0,0.0,0,1.5189280971681784,0.41488342641691145,3.0,True
ewma,volatility,ewma,1.25,0.95,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.003090366820249102,0.001545183410124551,0.001545183410124551,0.001545183410124551,0.0,0.001545183410124551,1.0,0.0,0,1.5188969086437207,0.4448834264169115,4.0,True
ewma,volatility,ewma,1.5,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.002942395877865156,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,0.0,True
ewma,volatility,ewma,2.25,0.975,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.002942395877865156,0.001471197938932578,0.001471197938932578,0.001471197938932578,0.0,0.001471197938932578,1.0,0.0,0,0.4030076936000207,0.29525434509690174,0.0,True
ewma,volatility,ewma,3.0,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.00199466050748609,0.0011552861488062227,0.0011552861488062227,0.0008393743586798674,0.0,0.0008393743586798674,1.0,1.0,2,0.3196108936336874,0.2913818258964339,0.0,True
ewma,volatility,ewma,0.75,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0018656420767938497,0.0012992096874259174,0.0012992096874259174,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.9785562193452788,0.28450919630469274,1.0,True
ewma,volatility,ewma,3.0,0.975,0.7,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.7,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.7,False,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.8,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.8,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.8,False,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.975,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0018336265476932567,0.0009168132738466284,0.0009168132738466284,0.0009168132738466284,0.0,0.0009168132738466284,1.0,0.0,0,0.9970020807601103,0.5518131271914635,4.0,True
ewma,volatility,ewma,3.0,0.95,0.8,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,3.0,0.95,0.8,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,3.0,0.95,0.8,False,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,3.0,0.95,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,3.0,0.95,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,3.0,0.95,0.8,True,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,2.0,0.99,0.5,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,2.25,0.99,0.5,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,2.0,0.99,0.5,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,2.25,0.99,0.5,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.75,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.25,0.975,0.5,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.25,0.975,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.5,0.975,0.5,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.5,0.975,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.5,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.75,0.975,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.75,0.99,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0016787487173597349,0.0008393743586798674,0.0008393743586798674,0.0008393743586798674,0.0,0.0008393743586798674,1.0,0.0,0,0.23621409366735407,0.28750930669596614,0.0,True
ewma,volatility,ewma,1.0,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,1.5,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,1.25,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,1.0,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,0.75,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,1.0,0.95,0.4,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,1.0,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,0.75,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,0.75,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,0.5,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011328647787358648,0.0005664323893679324,0.0005664323893679324,0.0005664323893679324,0.0,0.0005664323893679324,1.0,0.0,0,0.3634181084283469,0.2973010983629991,1.0,True
ewma,volatility,ewma,2.75,0.975,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0011096881404939474,0.0005548440702469737,0.0005548440702469737,0.0005548440702469737,0.0,0.0005548440702469737,1.0,0.0,0,0.33803970724006516,0.2822902887368372,1.0,True
ewma,volatility,ewma,2.75,0.975,0.7,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0006743834144711802,0.0008484933703267195,0.0008484933703267195,-0.00017410995585553923,0.0,-0.00017410995585553923,0.5,0.0,0,0.7384725027755338,0.39556994942474455,2.0,True
ewma,volatility,ewma,2.75,0.975,0.7,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0006743834144711802,0.0008484933703267195,0.0008484933703267195,-0.00017410995585553923,0.0,-0.00017410995585553923,0.5,0.0,0,0.7384725027755338,0.39556994942474455,2.0,True
ewma,volatility,ewma,2.75,0.975,0.7,False,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0006743834144711802,0.0008484933703267195,0.0008484933703267195,-0.00017410995585553923,0.0,-0.00017410995585553923,0.5,0.0,0,0.7384725027755338,0.39556994942474455,2.0,True
ewma,volatility,ewma,2.75,0.975,0.7,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0006743834144711802,0.0008484933703267195,0.0008484933703267195,-0.00017410995585553923,0.0,-0.00017410995585553923,0.5,0.0,0,0.7384725027755338,0.39556994942474455,2.0,True
ewma,volatility,ewma,3.0,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.00019724170314000533,0.00037135165899554456,0.00037135165899554456,-0.00017410995585553923,0.0,-0.00017410995585553923,0.5,0.0,0,0.5723162846291785,0.4407584376503907,2.0,True
ewma,volatility,ewma,1.25,0.95,0.3,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.000186602344657949,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.0,True
ewma,volatility,ewma,1.25,0.95,0.3,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.000186602344657949,9.33011723289745e-05,9.33011723289745e-05,9.33011723289745e-05,0.0,9.33011723289745e-05,1.0,0.0,0,0.25624393763542574,0.3635343926832292,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,True,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,1.0,1,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,True,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.75,0.95,0.3,True,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.75,0.95,0.3,True,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,True,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,True,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,False,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.95,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.975,0.3,True,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.975,0.3,True,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.975,0.3,False,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.975,0.3,False,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.975,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.975,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.99,0.3,True,3.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,2.5,0.99,0.3,True,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,3.822162370736848e-05,1.911081185368424e-05,1.911081185368424e-05,1.911081185368424e-05,0.0,1.911081185368424e-05,1.0,0.0,0,0.16405260988287082,0.3041215430674793,0.0,True
ewma,volatility,ewma,1.75,0.975,0.6,True,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0002737239338164166,-0.0001368619669082083,-0.0001368619669082083,-0.0001368619669082083,0.0,-0.0001368619669082083,0.0,0.0,0,0.21423356857294865,0.36202009926871903,0.0,False
ewma,volatility,ewma,2.0,0.975,0.5,True,5.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,-0.0002737239338164166,-0.0001368619669082083,-0.0001368619669082083,-0.0001368619669082083,0.0,-0.0001368619669082083,0.0,0.0,0,0.21423356857294865,0.36202009926871903,0.0,False
