strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,composite,net_return,max_drawdown,time_in_range,episode_count,rebalance_count,total_fees,total_transaction_cost,fee_to_transaction_cost_ratio,total_price_impact_cost,final_value,divergent_loss
ewma,volatility,ewma,2.25,0.975,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05774946852559693,-0.014149019591987222,0.04360044893360971,0.8194186765615337,45,44,8.24320521553287,18.199687774889217,0.45293113362671666,0.1098986086645021,443.63294118360574,-0.014149019591987222
ewma,volatility,ewma,2.5,0.975,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05774946852559693,-0.014149019591987,0.04360044893360993,0.8194186765615337,45,44,8.243205215532877,18.199687774888933,0.4529311336267241,0.10989860866421788,443.63294118360585,-0.014149019591987
ewma,volatility,ewma,2.25,0.975,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05781370094623311,-0.012153025099796766,0.04566067584643634,0.9622758194186766,43,42,8.385625815427476,17.418100403114153,0.4814317073248828,0.11014406124587595,444.53113870509145,-0.012153025099796766
ewma,volatility,ewma,3.0,0.975,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05788868547276977,-0.01799108068708699,0.03989760478568278,0.9084724799010513,59,58,10.692465443804213,23.81293164828557,0.4490192808567535,0.07000017212002133,441.90401369081087,-0.01799108068708699
ewma,volatility,ewma,3.0,0.95,0.3,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05825103266995227,-0.019644942600560378,0.03860609006939189,0.8800247371675943,32,31,8.352842599525692,13.296815030457374,0.628183710188708,0.13821475443945067,441.15977582974784,-0.019644942600560378
ewma,volatility,ewma,3.0,0.95,0.4,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05826800861871818,-0.018376591500490203,0.039891417118227974,0.9542362399505256,36,35,9.163931460884589,15.070206090719413,0.6080826901582954,0.14762315201399084,441.7305338247794,-0.018376591500490203
ewma,volatility,ewma,2.0,0.975,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.058280162181905244,-0.014679713248295534,0.04360044893360971,0.9084724799010513,52,51,11.061026498939851,21.0752645701269,0.5248345263773478,0.11633098905469691,443.394129038267,-0.014679713248295534
ewma,volatility,ewma,2.5,0.95,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05835126991591868,-0.013719619490220714,0.044631650425697965,0.9591836734693877,33,32,6.8494947798515735,13.442711409420948,0.509532234326722,0.11109146357598232,443.8261712294007,-0.013719619490220714
ewma,volatility,ewma,1.75,0.975,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05843989047508888,-0.01291227763716074,0.04552761283792814,0.8936301793444651,52,51,11.783033116843606,21.216645815288565,0.5553673855625584,0.13139339791045015,444.18947506327765,-0.01291227763716074
ewma,volatility,ewma,2.75,0.975,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.058551852937315844,-0.011961839186288126,0.04659001375102772,0.9622758194186766,42,41,7.991734085903241,16.998317523691608,0.4701485352750157,0.10989593952855654,444.61717236617034,-0.011961839186288126
ewma,volatility,ewma,2.25,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.058617845332171896,-0.012957169485735887,0.04566067584643601,0.9604205318491033,47,46,8.740488552105372,19.018286644046043,0.4595833849650022,0.11014435266211738,444.16927373141885,-0.012957169485735887
ewma,volatility,ewma,2.25,0.975,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05873140908684798,-0.013070733240411636,0.04566067584643634,0.9622758194186766,44,43,8.37823720087993,17.81807840252322,0.47020991891547,0.11014358751941689,444.1181700418148,-0.013070733240411636
ewma,volatility,ewma,2.75,0.95,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05882420762189926,-0.021109546005243507,0.03771466161665575,0.6116264687693259,37,36,6.4809100499688785,14.94980236671989,0.4335114198162369,0.06567743831039917,440.5007042976404,-0.021109546005243507
ewma,volatility,ewma,3.0,0.95,0.4,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.058901640903353196,-0.020066129428632395,0.0388355114747208,0.8942486085343229,34,33,8.417436994535226,14.091825348527841,0.5973276553143335,0.14564934984442504,440.97024175711545,-0.020066129428632395
ewma,volatility,ewma,3.0,0.975,0.5,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05894402239973081,-0.015160539429531883,0.04378348297019893,0.961038961038961,47,46,8.415573792374081,19.039018423192292,0.44201720936005234,0.11181221037850837,443.17775725671066,-0.015160539429531883
ewma,volatility,ewma,2.25,0.95,0.8,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.059121131801656034,-0.014489481375958069,0.044631650425697965,0.9548546691403834,33,32,7.03546907156038,13.442229160784994,0.523385592330545,0.111061332015717,443.47973338081886,-0.014489481375958069
ewma,volatility,ewma,2.5,0.95,0.5,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05916335708977942,-0.016785352788658114,0.042378004301121305,0.9233147804576376,40,39,9.665033617740306,16.480920203064155,0.5864377412581229,0.1705112645186849,442.44659124510383,-0.016785352788658114
