strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,unwind_to_cash_on_exit,valid_window_count,mean_train_net_return,mean_validation_net_return,median_validation_net_return,min_validation_net_return,positive_window_rate,mean_validation_max_drawdown,mean_validation_total_fees,mean_validation_transaction_cost,mean_validation_rebalance_count,pool,strategy,method,train_validation_gap,return_percentile_among_positive,consistency_percentile_among_positive,selection_score,rank,mean_train_net_return_pct,mean_validation_net_return_pct,median_validation_net_return_pct,min_validation_net_return_pct,mean_validation_max_drawdown_pct,train_validation_gap_pct,positive_window_rate_pct
ewma,volatility,ewma,3.0,0.95,0.4,False,15.0,,,,,,,,1,spot,100.0,False,1,7.755741820769657e-05,0.0020681029944444,0.0020681029944444,0.0020681029944444,1.0,0.0010845970630919,4.832381259120874,2.2827904508119534,2.0,uni_base,ewma,Base EWMA,0.0019905455762367036,0.7972972972972973,0.7297297297297297,0.7837837837837838,31,0.007755741820769657,0.20681029944444002,0.20681029944444002,0.20681029944444002,0.10845970630919001,0.19905455762367036,100.0
ewma,volatility,ewma,2.75,0.95,0.4,False,15.0,,,,,,,,1,spot,100.0,False,1,-6.478621582983735e-06,0.0018869659267377,0.0018869659267377,0.0018869659267377,1.0,0.001300504480137,5.133576985350358,2.3862496640954953,2.0,uni_base,ewma,Base EWMA,0.0018934445483206838,0.7891891891891892,0.7405405405405405,0.7794594594594596,32,-0.0006478621582983735,0.18869659267377,0.18869659267377,0.18869659267377,0.1300504480137,0.18934445483206838,100.0
ewma,volatility,ewma,3.0,0.95,0.4,False,10.0,,,,,,,,1,spot,100.0,False,1,-6.4833634852989874e-06,0.0020681029944444,0.0020681029944444,0.0020681029944444,1.0,0.0010845970630919,4.832381259120874,2.2827904508119534,2.0,uni_base,ewma,Base EWMA,0.002074586357929699,0.7972972972972973,0.6972972972972973,0.7772972972972974,33,-0.0006483363485298987,0.20681029944444002,0.20681029944444002,0.20681029944444002,0.10845970630919001,0.20745863579296991,100.0
ewma,volatility,ewma,1.75,0.999,0.3,False,15.0,,,,,,,,1,spot,100.0,False,2,0.0032812973305971996,0.0017313895744389498,0.0017313895744389498,0.0008759038410131,1.0,0.0004414320780627,2.1090985962520676,2.086477917104054,8.0,uni_base,ewma,Base EWMA,0.0015499077561582498,0.7675675675675676,0.7621621621621621,0.7664864864864865,34,0.32812973305972,0.173138957443895,0.173138957443895,0.08759038410131,0.04414320780627,0.15499077561582497,100.0
ewma,volatility,ewma,2.25,0.95,0.5,True,15.0,,,,,,,,1,spot,100.0,False,1,0.0058553346102159,0.0024103460347388,0.0024103460347388,0.0024103460347388,1.0,0.0,3.543854615523852,1.2610412851794826,3.0,uni_base,ewma,Base EWMA,0.0034449885754771,0.8297297297297297,0.4891891891891892,0.7616216216216216,35,0.58553346102159,0.24103460347387998,0.24103460347387998,0.24103460347387998,0.0,0.34449885754771,100.0
ewma,volatility,ewma,2.5,0.95,0.5,True,15.0,,,,,,,,1,spot,100.0,False,1,0.0058553346102159,0.0024103460347388,0.0024103460347388,0.0024103460347388,1.0,0.0,3.543854615523852,1.2610412851794826,3.0,uni_base,ewma,Base EWMA,0.0034449885754771,0.8297297297297297,0.4891891891891892,0.7616216216216216,36,0.58553346102159,0.24103460347387998,0.24103460347387998,0.24103460347387998,0.0,0.34449885754771,100.0
ewma,volatility,ewma,2.5,0.95,0.4,True,15.0,,,,,,,,1,spot,100.0,False,1,0.0059015833971556,0.0024103460347388,0.0024103460347388,0.0024103460347388,1.0,0.0,3.543854615523852,1.2610412851794826,3.0,uni_base,ewma,Base EWMA,0.0034912373624168005,0.8297297297297297,0.4810810810810811,0.76,37,0.59015833971556,0.24103460347387998,0.24103460347387998,0.24103460347387998,0.0,0.34912373624168,100.0
ewma,volatility,ewma,2.25,0.95,0.4,True,15.0,,,,,,,,1,spot,100.0,False,1,0.0059417858763086,0.0024103460347388,0.0024103460347388,0.0024103460347388,1.0,0.0,3.543854615523852,1.2610412851794826,3.0,uni_base,ewma,Base EWMA,0.0035314398415698003,0.8297297297297297,0.4756756756756757,0.7589189189189189,38,0.5941785876308601,0.24103460347387998,0.24103460347387998,0.24103460347387998,0.0,0.35314398415698,100.0
ewma,volatility,ewma,3.0,0.95,0.4,True,5.0,,,,,,,,1,spot,100.0,False,2,0.0038408946087780498,0.0016844390246224,0.0016844390246224,0.0008745425407172,1.0,0.0,3.2731525419125624,1.1767166849996604,0.5,uni_base,ewma,Base EWMA,0.00215645558415565,0.7567567567567568,0.6918918918918919,0.7437837837837838,39,0.384089460877805,0.16844390246224,0.16844390246224,0.08745425407172,0.0,0.215645558415565,100.0
ewma,volatility,ewma,3.0,0.95,0.4,True,15.0,,,,,,,,1,spot,100.0,False,2,0.0039658127317723,0.001642444287728,0.001642444287728,0.0008745425407172,1.0,0.0,3.2731584052896423,1.2766707914260609,1.5,uni_base,ewma,Base EWMA,0.0023233684440442997,0.745945945945946,0.6756756756756757,0.731891891891892,40,0.39658127317722996,0.1642444287728,0.1642444287728,0.08745425407172,0.0,0.23233684440442998,100.0
ewma,volatility,ewma,2.75,0.95,0.4,True,15.0,,,,,,,,1,spot,100.0,False,2,0.00400493051191085,0.001642444287728,0.001642444287728,0.0008745425407172,1.0,0.0,3.2731584052896423,1.2766707914260609,1.5,uni_base,ewma,Base EWMA,0.00236248622418285,0.745945945945946,0.6594594594594595,0.7286486486486486,41,0.40049305119108497,0.1642444287728,0.1642444287728,0.08745425407172,0.0,0.23624862241828498,100.0
ewma,volatility,ewma,2.75,0.95,0.3,True,15.0,,,,,,,,1,spot,100.0,False,2,0.0040481561449572,0.001642444287728,0.001642444287728,0.0008745425407172,1.0,0.0,3.2731584052896423,1.2766707914260609,1.5,uni_base,ewma,Base EWMA,0.0024057118572291996,0.745945945945946,0.654054054054054,0.7275675675675676,42,0.40481561449571996,0.1642444287728,0.1642444287728,0.08745425407172,0.0,0.24057118572291997,100.0
ewma,volatility,ewma,2.75,0.975,0.8,False,1.0,,,,,,,,1,spot,100.0,False,1,0.0011506872914575,0.0014249592398147,0.0014249592398147,0.0014249592398147,1.0,0.0,2.065808228684246,1.8570604572544531,7.0,uni_base,ewma,Base EWMA,0.00027427194835720004,0.6702702702702703,0.9486486486486486,0.7259459459459461,43,0.11506872914574999,0.14249592398146999,0.14249592398146999,0.14249592398146999,0.0,0.027427194835720002,100.0
ewma,volatility,ewma,2.75,0.975,0.8,True,1.0,,,,,,,,1,spot,100.0,False,1,0.0011506872914575,0.0014249592398147,0.0014249592398147,0.0014249592398147,1.0,0.0,2.065808228684246,1.8570604572544531,7.0,uni_base,ewma,Base EWMA,0.00027427194835720004,0.6702702702702703,0.9486486486486486,0.7259459459459461,44,0.11506872914574999,0.14249592398146999,0.14249592398146999,0.14249592398146999,0.0,0.027427194835720002,100.0
ewma,volatility,ewma,2.75,0.975,0.7,False,1.0,,,,,,,,1,spot,100.0,False,1,0.0023839926210802,0.0014249592398147,0.0014249592398147,0.0014249592398147,1.0,0.0,2.065808228684246,1.8570604572544531,7.0,uni_base,ewma,Base EWMA,0.0009590333812655,0.6702702702702703,0.927027027027027,0.7216216216216217,45,0.23839926210802,0.14249592398146999,0.14249592398146999,0.14249592398146999,0.0,0.09590333812655001,100.0
ewma,volatility,ewma,2.75,0.975,0.7,True,1.0,,,,,,,,1,spot,100.0,False,1,0.0023839926210802,0.0014249592398147,0.0014249592398147,0.0014249592398147,1.0,0.0,2.065808228684246,1.8570604572544531,7.0,uni_base,ewma,Base EWMA,0.0009590333812655,0.6702702702702703,0.927027027027027,0.7216216216216217,46,0.23839926210802,0.14249592398146999,0.14249592398146999,0.14249592398146999,0.0,0.09590333812655001,100.0
ewma,volatility,ewma,2.25,0.95,0.4,False,15.0,,,,,,,,1,spot,100.0,False,2,0.00417743666596685,0.0015730136076029,0.0015730136076029,0.0004201943418213,1.0,0.0010095752108242,4.384991165998587,1.7472390375226783,6.5,uni_base,ewma,Base EWMA,0.0026044230583639498,0.7351351351351352,0.6378378378378379,0.7156756756756758,47,0.417743666596685,0.15730136076029,0.15730136076029,0.04201943418213,0.10095752108242001,0.260442305836395,100.0
ewma,volatility,ewma,3.0,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,False,1,-0.0102359991104125,0.0025049828433136,0.0025049828433136,0.0025049828433136,1.0,0.0,3.238433632312115,1.243163672807584,2.0,uni_base,ewma,Base EWMA,0.0127409819537261,0.8810810810810811,0.043243243243243246,0.7135135135135136,48,-1.02359991104125,0.25049828433136,0.25049828433136,0.25049828433136,0.0,1.27409819537261,100.0
