strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_fee_to_tx_cost_ratio,mean_validation_rebalance_count,eligible
ewma,volatility,ewma,0.75,0.999,0.5,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.75,0.999,0.6,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.75,0.999,0.7,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,1.0,0.999,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,1.0,0.999,0.4,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,1.0,0.999,0.5,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,1.25,0.999,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,1.25,0.999,0.4,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,1.5,0.999,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,2.75,0.95,0.5,False,10.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005203520949109206,0.0026705165328635427,0.0026705165328635427,0.0026705165328635427,0.0004818581410071722,0.0026705165328635427,1.0,0.0,0,4.44572173505543,1.9459262026890607,2.2846301822298916,3.0,True
ewma,volatility,ewma,2.75,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005203520949109206,0.0026705165328635427,0.0026705165328635427,0.0026705165328635427,0.0004818581410071722,0.0026705165328635427,1.0,0.0,0,4.44572173505543,1.9459262026890607,2.2846301822298916,3.0,True
ewma,volatility,ewma,0.5,0.999,0.4,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,2,0.004973445439583015,0.0024163614495471553,0.0024163614495471553,0.0021949872709450258,0.0,0.0021949872709450258,1.0,0.0,0,2.8976210649253256,2.015484327676754,1.4376797800583294,7.0,True
ewma,volatility,ewma,1.0,0.95,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.004801427818275765,0.0019447105039107626,0.0019447105039107626,0.0019447105039107626,9.659446576146542e-06,0.0019447105039107626,1.0,1.0,1,4.401819671341991,1.7344533877870998,2.537871413747271,6.0,True
ewma,volatility,ewma,2.5,0.95,0.5,False,10.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.004771649984721812,0.0025127236464330682,0.0025127236464330682,0.0025127236464330682,0.0004818581410070863,0.0025127236464330682,1.0,0.0,0,4.350614569600465,2.139127726753056,2.033826458882932,4.0,True
ewma,volatility,ewma,3.0,0.95,0.4,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.004569571513023821,0.0017560620256125148,0.0017560620256125148,0.0017560620256125148,1.4026962357022858e-05,0.0017560620256125148,1.0,0.0,0,4.507067631851247,1.5221828086588982,2.9609240139968125,2.0,True
ewma,volatility,ewma,2.75,0.95,0.5,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.004379136948668766,0.0017364758820750392,0.0017364758820750392,0.0017364758820750392,9.173836695150277e-07,0.0017364758820750392,1.0,0.0,0,4.550527341573213,1.8353279293562665,2.47940832196091,2.0,True
ewma,volatility,ewma,2.5,0.99,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,2,0.0041145379500800855,0.0018964367173416319,0.0018964367173416319,0.00127776790049694,0.0,0.00127776790049694,1.0,0.0,0,3.7560732973894435,1.5823150921342455,2.373783398806623,6.0,True
ewma,volatility,ewma,2.75,0.99,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,2,0.0041145379500800855,0.0018964367173416319,0.0018964367173416319,0.00127776790049694,0.0,0.00127776790049694,1.0,0.0,0,3.7560732973894435,1.5823150921342455,2.373783398806623,6.0,True
ewma,volatility,ewma,2.25,0.95,0.8,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,2,0.004064828850013485,0.001894930276577167,0.001894930276577167,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.548586269988883,1.4327863630097613,1.7787622326577937,5.0,True
ewma,volatility,ewma,3.0,0.95,0.5,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.004041410342317106,0.0015486157923021437,0.0015486157923021437,0.0015486157923021437,1.1700523435248871e-05,0.0015486157923021437,1.0,0.0,0,3.8833366161881018,1.4756741439599725,2.6315678377118985,2.0,True
